Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,First Unload Time,Time Difference between Entry Time and Scheduled Time,Time Difference between First Unload Time and Scheduled Time,NumberUnloadedAtCampus
8/15/2025 12:00:00 AM,Jenkins Elementary,841,Anderson C,JEN02 AM,7:35:00 AM,7:23:15 AM,,7:23:15 AM,,,
8/15/2025 12:00:00 AM,Jenkins Elementary,842,Johnson T,JEN03 AM,7:35:00 AM,7:28:06 AM,,7:28:06 AM,,,
8/15/2025 12:00:00 AM,Jenkins Elementary,843,Davis R,JEN04 AM,7:35:00 AM,7:29:08 AM,,7:29:08 AM,,,
8/15/2025 12:00:00 AM,Jenkins Elementary,844,Wilson J,JEN05 AM,7:35:00 AM,7:26:42 AM,,7:26:42 AM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,850,Moore A,LEW01 AM,7:35:00 AM,7:29:22 AM,,7:29:22 AM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,851,Brown K,LEW02 AM,7:35:00 AM,7:15:15 AM,,7:15:15 AM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,852,Anderson C,LEW03 AM,7:35:00 AM,7:18:15 AM,,7:18:15 AM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,853,Davis R,LEW04 AM,7:35:00 AM,7:18:43 AM,,7:18:43 AM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,854,Davis R,LEW05 AM,7:35:00 AM,7:41:19 AM,,7:41:19 AM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,860,Davis R,MAR01 AM,7:35:00 AM,7:24:25 AM,,7:24:25 AM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,861,Miller S,MAR02 AM,7:35:00 AM,7:15:29 AM,,7:15:29 AM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,862,Thomas D,MAR03 AM,7:35:00 AM,,,7:49:59 AM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,863,Davis R,MAR04 AM,7:35:00 AM,7:23:31 AM,,7:23:31 AM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,864,Brown K,MAR05 AM,7:35:00 AM,7:41:10 AM,,7:41:10 AM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,870,Williams M,REY01 AM,7:35:00 AM,7:46:03 AM,,7:46:03 AM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,871,Anderson C,REY02 AM,7:35:00 AM,7:29:39 AM,,7:29:39 AM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,872,Johnson T,REY03 AM,7:35:00 AM,7:22:34 AM,,7:22:34 AM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,873,Williams M,REY04 AM,7:35:00 AM,7:23:12 AM,,7:23:12 AM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,874,Thomas D,REY05 AM,7:35:00 AM,7:23:19 AM,,7:23:19 AM,,,
8/15/2025 12:00:00 AM,Westfield Middle School,880,Moore A,WES01 AM,8:05:00 AM,,,7:58:05 AM,,,
8/15/2025 12:00:00 AM,Westfield Middle School,881,Williams M,WES02 AM,8:05:00 AM,8:20:02 AM,,8:20:02 AM,,,
8/15/2025 12:00:00 AM,Westfield Middle School,882,Johnson T,WES03 AM,8:05:00 AM,7:50:01 AM,,7:50:01 AM,,,
8/15/2025 12:00:00 AM,Westfield Middle School,883,Brown K,WES04 AM,8:05:00 AM,7:42:53 AM,,7:42:53 AM,,,
8/15/2025 12:00:00 AM,Lakewood Middle School,890,Wilson J,LAK01 AM,8:05:00 AM,7:47:14 AM,,7:47:14 AM,,,
8/15/2025 12:00:00 AM,Lakewood Middle School,891,Miller S,LAK02 AM,8:05:00 AM,7:46:31 AM,,7:46:31 AM,,,
8/15/2025 12:00:00 AM,Lakewood Middle School,892,Thomas D,LAK03 AM,8:05:00 AM,7:53:45 AM,,7:53:45 AM,,,
8/15/2025 12:00:00 AM,Lakewood Middle School,893,Williams M,LAK04 AM,8:05:00 AM,7:51:28 AM,,7:51:28 AM,,,
8/15/2025 12:00:00 AM,Riverside Middle School,900,Moore A,RIV01 AM,8:05:00 AM,7:58:22 AM,,7:58:22 AM,,,
8/15/2025 12:00:00 AM,Riverside Middle School,901,Williams M,RIV02 AM,8:05:00 AM,7:43:57 AM,,7:43:57 AM,,,
8/15/2025 12:00:00 AM,Riverside Middle School,902,Miller S,RIV03 AM,8:05:00 AM,7:58:10 AM,,7:58:10 AM,,,
8/15/2025 12:00:00 AM,Riverside Middle School,903,Taylor B,RIV04 AM,8:05:00 AM,7:54:29 AM,,7:54:29 AM,,,
8/15/2025 12:00:00 AM,Metro High School,910,Wilson J,MET01 AM,8:55:00 AM,8:30:38 AM,,8:30:38 AM,,,
8/15/2025 12:00:00 AM,Metro High School,911,Miller S,MET02 AM,8:55:00 AM,8:30:31 AM,,8:30:31 AM,,,
8/15/2025 12:00:00 AM,Metro High School,912,Thomas D,MET03 AM,8:55:00 AM,8:58:43 AM,,8:58:43 AM,,,
8/15/2025 12:00:00 AM,Northgate High School,920,Williams M,NOR01 AM,8:55:00 AM,8:37:43 AM,,8:37:43 AM,,,
8/15/2025 12:00:00 AM,Northgate High School,921,Taylor B,NOR02 AM,8:55:00 AM,9:03:37 AM,,9:03:37 AM,,,
8/15/2025 12:00:00 AM,Northgate High School,922,Anderson C,NOR03 AM,8:55:00 AM,8:48:06 AM,,8:48:06 AM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,800,Wilson J,AND01 AM,7:35:00 AM,,,7:42:14 AM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,801,Taylor B,AND02 AM,7:35:00 AM,7:16:49 AM,,7:16:49 AM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,802,Williams M,AND03 AM,7:35:00 AM,7:26:22 AM,,7:26:22 AM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,803,Taylor B,AND04 AM,7:35:00 AM,7:21:02 AM,,7:21:02 AM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,804,Davis R,AND05 AM,7:35:00 AM,7:13:10 AM,,7:13:10 AM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,810,Johnson T,BAM01 AM,7:35:00 AM,7:24:28 AM,,7:24:28 AM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,811,Williams M,BAM02 AM,7:35:00 AM,7:44:11 AM,,7:44:11 AM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,812,Moore A,BAM03 AM,7:35:00 AM,7:12:07 AM,,7:12:07 AM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,813,Williams M,BAM04 AM,7:35:00 AM,7:20:07 AM,,7:20:07 AM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,814,Thomas D,BAM05 AM,7:35:00 AM,7:25:31 AM,,7:25:31 AM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,820,Johnson T,COO01 AM,7:35:00 AM,7:30:31 AM,,7:30:31 AM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,821,Taylor B,COO02 AM,7:35:00 AM,,,7:27:18 AM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,822,Taylor B,COO03 AM,7:35:00 AM,7:27:36 AM,,7:27:36 AM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,823,Davis R,COO04 AM,7:35:00 AM,7:37:47 AM,,7:37:47 AM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,824,Williams M,COO05 AM,7:35:00 AM,7:23:13 AM,,7:23:13 AM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,830,Brown K,HER01 AM,7:35:00 AM,7:24:51 AM,,7:24:51 AM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,831,Thomas D,HER02 AM,7:35:00 AM,7:14:57 AM,,7:14:57 AM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,832,Brown K,HER03 AM,7:35:00 AM,7:26:15 AM,,7:26:15 AM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,833,Miller S,HER04 AM,7:35:00 AM,7:18:28 AM,,7:18:28 AM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,834,Taylor B,HER05 AM,7:35:00 AM,7:30:55 AM,,7:30:55 AM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,840,Anderson C,JEN01 AM,7:35:00 AM,7:17:52 AM,,7:17:52 AM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,841,Taylor B,JEN02 AM,7:35:00 AM,7:29:02 AM,,7:29:02 AM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,842,Brown K,JEN03 AM,7:35:00 AM,7:40:10 AM,,7:40:10 AM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,843,Moore A,JEN04 AM,7:35:00 AM,7:23:27 AM,,7:23:27 AM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,844,Taylor B,JEN05 AM,7:35:00 AM,7:20:52 AM,,7:20:52 AM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,850,Wilson J,LEW01 AM,7:35:00 AM,7:21:08 AM,,7:21:08 AM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,851,Brown K,LEW02 AM,7:35:00 AM,7:24:40 AM,,7:24:40 AM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,852,Williams M,LEW03 AM,7:35:00 AM,7:18:22 AM,,7:18:22 AM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,853,Thomas D,LEW04 AM,7:35:00 AM,7:21:49 AM,,7:21:49 AM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,854,Davis R,LEW05 AM,7:35:00 AM,7:21:41 AM,,7:21:41 AM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,860,Johnson T,MAR01 AM,7:35:00 AM,7:50:20 AM,,7:50:20 AM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,861,Thomas D,MAR02 AM,7:35:00 AM,,,7:20:50 AM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,862,Moore A,MAR03 AM,7:35:00 AM,7:13:34 AM,,7:13:34 AM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,863,Wilson J,MAR04 AM,7:35:00 AM,7:10:48 AM,,7:10:48 AM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,864,Moore A,MAR05 AM,7:35:00 AM,7:11:38 AM,,7:11:38 AM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,870,Anderson C,REY01 AM,7:35:00 AM,7:22:10 AM,,7:22:10 AM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,871,Anderson C,REY02 AM,7:35:00 AM,7:12:40 AM,,7:12:40 AM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,872,Miller S,REY03 AM,7:35:00 AM,7:12:43 AM,,7:12:43 AM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,873,Taylor B,REY04 AM,7:35:00 AM,7:26:11 AM,,7:26:11 AM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,874,Davis R,REY05 AM,7:35:00 AM,7:20:17 AM,,7:20:17 AM,,,
8/18/2025 12:00:00 AM,Westfield Middle School,880,Anderson C,WES01 AM,8:05:00 AM,8:12:04 AM,,8:12:04 AM,,,
8/18/2025 12:00:00 AM,Westfield Middle School,881,Davis R,WES02 AM,8:05:00 AM,7:51:47 AM,,7:51:47 AM,,,
8/18/2025 12:00:00 AM,Westfield Middle School,882,Davis R,WES03 AM,8:05:00 AM,7:47:01 AM,,7:47:01 AM,,,
8/18/2025 12:00:00 AM,Westfield Middle School,883,Miller S,WES04 AM,8:05:00 AM,7:44:15 AM,,7:44:15 AM,,,
8/18/2025 12:00:00 AM,Lakewood Middle School,890,Wilson J,LAK01 AM,8:05:00 AM,7:58:37 AM,,7:58:37 AM,,,
8/18/2025 12:00:00 AM,Lakewood Middle School,891,Brown K,LAK02 AM,8:05:00 AM,7:52:54 AM,,7:52:54 AM,,,
8/18/2025 12:00:00 AM,Lakewood Middle School,892,Davis R,LAK03 AM,8:05:00 AM,7:42:06 AM,,7:42:06 AM,,,
8/18/2025 12:00:00 AM,Lakewood Middle School,893,Miller S,LAK04 AM,8:05:00 AM,7:57:05 AM,,7:57:05 AM,,,
8/18/2025 12:00:00 AM,Riverside Middle School,900,Williams M,RIV01 AM,8:05:00 AM,7:49:25 AM,,7:49:25 AM,,,
8/18/2025 12:00:00 AM,Riverside Middle School,901,Anderson C,RIV02 AM,8:05:00 AM,7:46:06 AM,,7:46:06 AM,,,
8/18/2025 12:00:00 AM,Riverside Middle School,902,Williams M,RIV03 AM,8:05:00 AM,7:52:58 AM,,7:52:58 AM,,,
8/18/2025 12:00:00 AM,Riverside Middle School,903,Wilson J,RIV04 AM,8:05:00 AM,7:46:03 AM,,7:46:03 AM,,,
8/18/2025 12:00:00 AM,Metro High School,910,Wilson J,MET01 AM,8:55:00 AM,8:45:17 AM,,8:45:17 AM,,,
8/18/2025 12:00:00 AM,Metro High School,911,Anderson C,MET02 AM,8:55:00 AM,8:48:17 AM,,8:48:17 AM,,,
8/18/2025 12:00:00 AM,Metro High School,912,Johnson T,MET03 AM,8:55:00 AM,9:08:45 AM,,9:08:45 AM,,,
8/18/2025 12:00:00 AM,Northgate High School,920,Johnson T,NOR01 AM,8:55:00 AM,8:43:01 AM,,8:43:01 AM,,,
8/18/2025 12:00:00 AM,Northgate High School,921,Brown K,NOR02 AM,8:55:00 AM,8:43:17 AM,,8:43:17 AM,,,
8/18/2025 12:00:00 AM,Northgate High School,922,Brown K,NOR03 AM,8:55:00 AM,8:32:20 AM,,8:32:20 AM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,800,Brown K,AND01 AM,7:35:00 AM,7:24:53 AM,,7:24:53 AM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,801,Davis R,AND02 AM,7:35:00 AM,7:15:00 AM,,7:15:00 AM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,802,Johnson T,AND03 AM,7:35:00 AM,7:26:49 AM,,7:26:49 AM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,803,Williams M,AND04 AM,7:35:00 AM,7:20:08 AM,,7:20:08 AM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,804,Thomas D,AND05 AM,7:35:00 AM,7:23:42 AM,,7:23:42 AM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,810,Thomas D,BAM01 AM,7:35:00 AM,7:12:02 AM,,7:12:02 AM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,811,Taylor B,BAM02 AM,7:35:00 AM,7:28:15 AM,,7:28:15 AM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,812,Johnson T,BAM03 AM,7:35:00 AM,7:23:44 AM,,7:23:44 AM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,813,Moore A,BAM04 AM,7:35:00 AM,7:18:22 AM,,7:18:22 AM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,814,Taylor B,BAM05 AM,7:35:00 AM,,,7:29:06 AM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,820,Williams M,COO01 AM,7:35:00 AM,7:11:57 AM,,7:11:57 AM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,821,Williams M,COO02 AM,7:35:00 AM,7:24:26 AM,,7:24:26 AM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,822,Anderson C,COO03 AM,7:35:00 AM,7:26:03 AM,,7:26:03 AM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,823,Johnson T,COO04 AM,7:35:00 AM,7:10:18 AM,,7:10:18 AM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,824,Anderson C,COO05 AM,7:35:00 AM,7:19:56 AM,,7:19:56 AM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,830,Johnson T,HER01 AM,7:35:00 AM,7:27:05 AM,,7:27:05 AM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,831,Anderson C,HER02 AM,7:35:00 AM,7:13:43 AM,,7:13:43 AM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,832,Thomas D,HER03 AM,7:35:00 AM,7:12:43 AM,,7:12:43 AM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,833,Davis R,HER04 AM,7:35:00 AM,7:17:05 AM,,7:17:05 AM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,834,Williams M,HER05 AM,7:35:00 AM,7:13:25 AM,,7:13:25 AM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,840,Moore A,JEN01 AM,7:35:00 AM,7:26:09 AM,,7:26:09 AM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,841,Miller S,JEN02 AM,7:35:00 AM,7:50:22 AM,,7:50:22 AM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,842,Moore A,JEN03 AM,7:35:00 AM,7:11:43 AM,,7:11:43 AM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,843,Miller S,JEN04 AM,7:35:00 AM,7:36:21 AM,,7:36:21 AM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,844,Davis R,JEN05 AM,7:35:00 AM,7:16:49 AM,,7:16:49 AM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,850,Moore A,LEW01 AM,7:35:00 AM,7:14:55 AM,,7:14:55 AM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,851,Anderson C,LEW02 AM,7:35:00 AM,7:36:11 AM,,7:36:11 AM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,852,Davis R,LEW03 AM,7:35:00 AM,7:16:32 AM,,7:16:32 AM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,853,Taylor B,LEW04 AM,7:35:00 AM,7:19:22 AM,,7:19:22 AM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,854,Thomas D,LEW05 AM,7:35:00 AM,7:39:54 AM,,7:39:54 AM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,860,Brown K,MAR01 AM,7:35:00 AM,,,7:11:38 AM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,861,Moore A,MAR02 AM,7:35:00 AM,7:43:16 AM,,7:43:16 AM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,862,Wilson J,MAR03 AM,7:35:00 AM,7:11:38 AM,,7:11:38 AM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,863,Miller S,MAR04 AM,7:35:00 AM,7:14:48 AM,,7:14:48 AM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,864,Brown K,MAR05 AM,7:35:00 AM,7:10:31 AM,,7:10:31 AM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,870,Davis R,REY01 AM,7:35:00 AM,7:23:43 AM,,7:23:43 AM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,871,Anderson C,REY02 AM,7:35:00 AM,7:27:30 AM,,7:27:30 AM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,872,Wilson J,REY03 AM,7:35:00 AM,7:21:26 AM,,7:21:26 AM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,873,Thomas D,REY04 AM,7:35:00 AM,7:11:04 AM,,7:11:04 AM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,874,Brown K,REY05 AM,7:35:00 AM,7:24:21 AM,,7:24:21 AM,,,
8/19/2025 12:00:00 AM,Westfield Middle School,880,Williams M,WES01 AM,8:05:00 AM,7:40:11 AM,,7:40:11 AM,,,
8/19/2025 12:00:00 AM,Westfield Middle School,881,Brown K,WES02 AM,8:05:00 AM,7:58:08 AM,,7:58:08 AM,,,
8/19/2025 12:00:00 AM,Westfield Middle School,882,Wilson J,WES03 AM,8:05:00 AM,8:20:20 AM,,8:20:20 AM,,,
8/19/2025 12:00:00 AM,Westfield Middle School,883,Wilson J,WES04 AM,8:05:00 AM,7:57:24 AM,,7:57:24 AM,,,
8/19/2025 12:00:00 AM,Lakewood Middle School,890,Anderson C,LAK01 AM,8:05:00 AM,7:50:27 AM,,7:50:27 AM,,,
8/19/2025 12:00:00 AM,Lakewood Middle School,891,Moore A,LAK02 AM,8:05:00 AM,7:53:46 AM,,7:53:46 AM,,,
8/19/2025 12:00:00 AM,Lakewood Middle School,892,Miller S,LAK03 AM,8:05:00 AM,7:41:03 AM,,7:41:03 AM,,,
8/19/2025 12:00:00 AM,Lakewood Middle School,893,Moore A,LAK04 AM,8:05:00 AM,7:52:30 AM,,7:52:30 AM,,,
8/19/2025 12:00:00 AM,Riverside Middle School,900,Anderson C,RIV01 AM,8:05:00 AM,7:41:44 AM,,7:41:44 AM,,,
8/19/2025 12:00:00 AM,Riverside Middle School,901,Davis R,RIV02 AM,8:05:00 AM,7:52:53 AM,,7:52:53 AM,,,
8/19/2025 12:00:00 AM,Riverside Middle School,902,Davis R,RIV03 AM,8:05:00 AM,7:45:21 AM,,7:45:21 AM,,,
8/19/2025 12:00:00 AM,Riverside Middle School,903,Williams M,RIV04 AM,8:05:00 AM,7:58:46 AM,,7:58:46 AM,,,
8/19/2025 12:00:00 AM,Metro High School,910,Brown K,MET01 AM,8:55:00 AM,9:09:18 AM,,9:09:18 AM,,,
8/19/2025 12:00:00 AM,Metro High School,911,Brown K,MET02 AM,8:55:00 AM,8:45:21 AM,,8:45:21 AM,,,
8/19/2025 12:00:00 AM,Metro High School,912,Williams M,MET03 AM,8:55:00 AM,8:36:17 AM,,8:36:17 AM,,,
8/19/2025 12:00:00 AM,Northgate High School,920,Brown K,NOR01 AM,8:55:00 AM,8:32:30 AM,,8:32:30 AM,,,
8/19/2025 12:00:00 AM,Northgate High School,921,Taylor B,NOR02 AM,8:55:00 AM,8:37:28 AM,,8:37:28 AM,,,
8/19/2025 12:00:00 AM,Northgate High School,922,Thomas D,NOR03 AM,8:55:00 AM,8:40:33 AM,,8:40:33 AM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,800,Anderson C,AND01 AM,7:35:00 AM,,,7:44:32 AM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,801,Taylor B,AND02 AM,7:35:00 AM,7:20:17 AM,,7:20:17 AM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,802,Thomas D,AND03 AM,7:35:00 AM,7:15:28 AM,,7:15:28 AM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,803,Johnson T,AND04 AM,7:35:00 AM,7:11:39 AM,,7:11:39 AM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,804,Johnson T,AND05 AM,7:35:00 AM,7:16:21 AM,,7:16:21 AM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,810,Davis R,BAM01 AM,7:35:00 AM,7:19:53 AM,,7:19:53 AM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,811,Brown K,BAM02 AM,7:35:00 AM,7:47:46 AM,,7:47:46 AM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,812,Davis R,BAM03 AM,7:35:00 AM,7:27:48 AM,,7:27:48 AM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,813,Taylor B,BAM04 AM,7:35:00 AM,7:29:35 AM,,7:29:35 AM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,814,Brown K,BAM05 AM,7:35:00 AM,7:11:38 AM,,7:11:38 AM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,820,Moore A,COO01 AM,7:35:00 AM,7:40:28 AM,,7:40:28 AM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,821,Wilson J,COO02 AM,7:35:00 AM,7:13:40 AM,,7:13:40 AM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,822,Brown K,COO03 AM,7:35:00 AM,7:10:20 AM,,7:10:20 AM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,823,Moore A,COO04 AM,7:35:00 AM,,,7:13:03 AM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,824,Miller S,COO05 AM,7:35:00 AM,7:29:44 AM,,7:29:44 AM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,830,Anderson C,HER01 AM,7:35:00 AM,7:10:35 AM,,7:10:35 AM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,831,Moore A,HER02 AM,7:35:00 AM,7:20:35 AM,,7:20:35 AM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,832,Thomas D,HER03 AM,7:35:00 AM,7:11:12 AM,,7:11:12 AM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,833,Anderson C,HER04 AM,7:35:00 AM,7:29:27 AM,,7:29:27 AM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,834,Brown K,HER05 AM,7:35:00 AM,7:11:03 AM,,7:11:03 AM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,840,Wilson J,JEN01 AM,7:35:00 AM,7:25:33 AM,,7:25:33 AM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,841,Davis R,JEN02 AM,7:35:00 AM,7:20:23 AM,,7:20:23 AM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,842,Wilson J,JEN03 AM,7:35:00 AM,7:10:39 AM,,7:10:39 AM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,843,Miller S,JEN04 AM,7:35:00 AM,7:21:01 AM,,7:21:01 AM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,844,Anderson C,JEN05 AM,7:35:00 AM,7:27:10 AM,,7:27:10 AM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,850,Moore A,LEW01 AM,7:35:00 AM,7:39:34 AM,,7:39:34 AM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,851,Wilson J,LEW02 AM,7:35:00 AM,7:28:03 AM,,7:28:03 AM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,852,Moore A,LEW03 AM,7:35:00 AM,7:30:24 AM,,7:30:24 AM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,853,Williams M,LEW04 AM,7:35:00 AM,7:14:06 AM,,7:14:06 AM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,854,Brown K,LEW05 AM,7:35:00 AM,7:26:47 AM,,7:26:47 AM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,860,Anderson C,MAR01 AM,7:35:00 AM,7:38:07 AM,,7:38:07 AM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,861,Moore A,MAR02 AM,7:35:00 AM,7:49:32 AM,,7:49:32 AM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,862,Johnson T,MAR03 AM,7:35:00 AM,7:50:35 AM,,7:50:35 AM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,863,Wilson J,MAR04 AM,7:35:00 AM,7:10:15 AM,,7:10:15 AM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,864,Miller S,MAR05 AM,7:35:00 AM,7:26:36 AM,,7:26:36 AM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,870,Wilson J,REY01 AM,7:35:00 AM,7:20:56 AM,,7:20:56 AM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,871,Miller S,REY02 AM,7:35:00 AM,7:26:57 AM,,7:26:57 AM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,872,Anderson C,REY03 AM,7:35:00 AM,7:12:37 AM,,7:12:37 AM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,873,Brown K,REY04 AM,7:35:00 AM,7:23:57 AM,,7:23:57 AM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,874,Davis R,REY05 AM,7:35:00 AM,7:11:43 AM,,7:11:43 AM,,,
8/20/2025 12:00:00 AM,Westfield Middle School,880,Taylor B,WES01 AM,8:05:00 AM,8:06:14 AM,,8:06:14 AM,,,
8/20/2025 12:00:00 AM,Westfield Middle School,881,Wilson J,WES02 AM,8:05:00 AM,7:46:56 AM,,7:46:56 AM,,,
8/20/2025 12:00:00 AM,Westfield Middle School,882,Anderson C,WES03 AM,8:05:00 AM,7:48:41 AM,,7:48:41 AM,,,
