Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,Last Load Time,Time Difference between Entry Time and Scheduled Time,Time Difference between Last Load Time and Scheduled Time,NumberLoadedAtCampus
8/15/2025 12:00:00 AM,Jenkins Elementary,940,Wilson J,JEN01 PM,2:40:00 PM,2:45:19 PM,,2:45:19 PM,,,
8/15/2025 12:00:00 AM,Jenkins Elementary,941,Anderson C,JEN02 PM,2:40:00 PM,3:08:48 PM,,3:08:48 PM,,,
8/15/2025 12:00:00 AM,Jenkins Elementary,942,Johnson T,JEN03 PM,2:40:00 PM,2:46:15 PM,,2:46:15 PM,,,
8/15/2025 12:00:00 AM,Jenkins Elementary,943,Davis R,JEN04 PM,2:40:00 PM,3:34:36 PM,,3:34:36 PM,,,
8/15/2025 12:00:00 AM,Jenkins Elementary,944,Wilson J,JEN05 PM,2:40:00 PM,3:02:37 PM,,3:02:37 PM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,950,Moore A,LEW01 PM,2:40:00 PM,3:07:26 PM,,3:07:26 PM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,951,Brown K,LEW02 PM,2:40:00 PM,2:59:58 PM,,2:59:58 PM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,952,Anderson C,LEW03 PM,2:40:00 PM,2:59:54 PM,,2:59:54 PM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,953,Davis R,LEW04 PM,2:40:00 PM,3:03:46 PM,,3:03:46 PM,,,
8/15/2025 12:00:00 AM,Lewis Elementary,954,Davis R,LEW05 PM,2:40:00 PM,3:34:07 PM,,3:34:07 PM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,960,Davis R,MAR01 PM,2:40:00 PM,2:57:29 PM,,2:57:29 PM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,961,Miller S,MAR02 PM,2:40:00 PM,3:40:13 PM,,3:40:13 PM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,962,Thomas D,MAR03 PM,2:40:00 PM,3:08:26 PM,,3:08:26 PM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,963,Davis R,MAR04 PM,2:40:00 PM,3:00:46 PM,,3:00:46 PM,,,
8/15/2025 12:00:00 AM,Marshall Elementary,964,Brown K,MAR05 PM,2:40:00 PM,3:02:41 PM,,3:02:41 PM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,970,Williams M,REY01 PM,2:40:00 PM,2:52:04 PM,,2:52:04 PM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,971,Anderson C,REY02 PM,2:40:00 PM,,,3:02:26 PM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,972,Johnson T,REY03 PM,2:40:00 PM,3:06:27 PM,,3:06:27 PM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,973,Williams M,REY04 PM,2:40:00 PM,2:57:05 PM,,2:57:05 PM,,,
8/15/2025 12:00:00 AM,Reynolds Elementary,974,Thomas D,REY05 PM,2:40:00 PM,,,3:32:24 PM,,,
8/15/2025 12:00:00 AM,Westfield Middle School,980,Moore A,WES01 PM,3:10:00 PM,3:28:41 PM,,3:28:41 PM,,,
8/15/2025 12:00:00 AM,Westfield Middle School,981,Williams M,WES02 PM,3:10:00 PM,3:17:43 PM,,3:17:43 PM,,,
8/15/2025 12:00:00 AM,Westfield Middle School,982,Johnson T,WES03 PM,3:10:00 PM,3:37:52 PM,,3:37:52 PM,,,
8/15/2025 12:00:00 AM,Westfield Middle School,983,Brown K,WES04 PM,3:10:00 PM,3:38:08 PM,,3:38:08 PM,,,
8/15/2025 12:00:00 AM,Lakewood Middle School,990,Wilson J,LAK01 PM,3:10:00 PM,4:00:25 PM,,4:00:25 PM,,,
8/15/2025 12:00:00 AM,Lakewood Middle School,991,Miller S,LAK02 PM,3:10:00 PM,3:36:37 PM,,3:36:37 PM,,,
8/15/2025 12:00:00 AM,Lakewood Middle School,992,Thomas D,LAK03 PM,3:10:00 PM,3:35:09 PM,,3:35:09 PM,,,
8/15/2025 12:00:00 AM,Lakewood Middle School,993,Williams M,LAK04 PM,3:10:00 PM,3:20:27 PM,,3:20:27 PM,,,
8/15/2025 12:00:00 AM,Riverside Middle School,1000,Moore A,RIV01 PM,3:10:00 PM,3:27:00 PM,,3:27:00 PM,,,
8/15/2025 12:00:00 AM,Riverside Middle School,1001,Williams M,RIV02 PM,3:10:00 PM,3:36:24 PM,,3:36:24 PM,,,
8/15/2025 12:00:00 AM,Riverside Middle School,1002,Miller S,RIV03 PM,3:10:00 PM,3:17:23 PM,,3:17:23 PM,,,
8/15/2025 12:00:00 AM,Riverside Middle School,1003,Taylor B,RIV04 PM,3:10:00 PM,3:51:53 PM,,3:51:53 PM,,,
8/15/2025 12:00:00 AM,Metro High School,1010,Wilson J,MET01 PM,3:55:00 PM,4:32:30 PM,,4:32:30 PM,,,
8/15/2025 12:00:00 AM,Metro High School,1011,Miller S,MET02 PM,3:55:00 PM,4:12:23 PM,,4:12:23 PM,,,
8/15/2025 12:00:00 AM,Metro High School,1012,Thomas D,MET03 PM,3:55:00 PM,4:22:13 PM,,4:22:13 PM,,,
8/15/2025 12:00:00 AM,Northgate High School,1020,Williams M,NOR01 PM,3:55:00 PM,4:04:45 PM,,4:04:45 PM,,,
8/15/2025 12:00:00 AM,Northgate High School,1021,Taylor B,NOR02 PM,3:55:00 PM,4:48:26 PM,,4:48:26 PM,,,
8/15/2025 12:00:00 AM,Northgate High School,1022,Anderson C,NOR03 PM,3:55:00 PM,4:01:36 PM,,4:01:36 PM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,900,Wilson J,AND01 PM,2:40:00 PM,3:01:35 PM,,3:01:35 PM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,901,Taylor B,AND02 PM,2:40:00 PM,2:45:30 PM,,2:45:30 PM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,902,Williams M,AND03 PM,2:40:00 PM,3:00:22 PM,,3:00:22 PM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,903,Taylor B,AND04 PM,2:40:00 PM,3:31:06 PM,,3:31:06 PM,,,
8/18/2025 12:00:00 AM,Anderson Elementary,904,Davis R,AND05 PM,2:40:00 PM,2:57:40 PM,,2:57:40 PM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,910,Johnson T,BAM01 PM,2:40:00 PM,2:51:17 PM,,2:51:17 PM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,911,Williams M,BAM02 PM,2:40:00 PM,3:06:55 PM,,3:06:55 PM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,912,Moore A,BAM03 PM,2:40:00 PM,3:06:45 PM,,3:06:45 PM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,913,Williams M,BAM04 PM,2:40:00 PM,2:49:32 PM,,2:49:32 PM,,,
8/18/2025 12:00:00 AM,Bammel Elementary,914,Thomas D,BAM05 PM,2:40:00 PM,2:54:08 PM,,2:54:08 PM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,920,Johnson T,COO01 PM,2:40:00 PM,3:00:26 PM,,3:00:26 PM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,921,Taylor B,COO02 PM,2:40:00 PM,2:52:34 PM,,2:52:34 PM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,922,Taylor B,COO03 PM,2:40:00 PM,3:28:52 PM,,3:28:52 PM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,923,Davis R,COO04 PM,2:40:00 PM,3:12:28 PM,,3:12:28 PM,,,
8/18/2025 12:00:00 AM,Cooper Elementary,924,Williams M,COO05 PM,2:40:00 PM,3:07:39 PM,,3:07:39 PM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,930,Brown K,HER01 PM,2:40:00 PM,3:02:10 PM,,3:02:10 PM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,931,Thomas D,HER02 PM,2:40:00 PM,3:36:26 PM,,3:36:26 PM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,932,Brown K,HER03 PM,2:40:00 PM,3:06:25 PM,,3:06:25 PM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,933,Miller S,HER04 PM,2:40:00 PM,2:53:44 PM,,2:53:44 PM,,,
8/18/2025 12:00:00 AM,Heritage Elementary,934,Taylor B,HER05 PM,2:40:00 PM,3:31:42 PM,,3:31:42 PM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,940,Anderson C,JEN01 PM,2:40:00 PM,3:21:35 PM,,3:21:35 PM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,941,Taylor B,JEN02 PM,2:40:00 PM,2:50:28 PM,,2:50:28 PM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,942,Brown K,JEN03 PM,2:40:00 PM,2:53:05 PM,,2:53:05 PM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,943,Moore A,JEN04 PM,2:40:00 PM,2:47:08 PM,,2:47:08 PM,,,
8/18/2025 12:00:00 AM,Jenkins Elementary,944,Taylor B,JEN05 PM,2:40:00 PM,2:47:14 PM,,2:47:14 PM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,950,Wilson J,LEW01 PM,2:40:00 PM,3:15:04 PM,,3:15:04 PM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,951,Brown K,LEW02 PM,2:40:00 PM,2:51:05 PM,,2:51:05 PM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,952,Williams M,LEW03 PM,2:40:00 PM,2:53:41 PM,,2:53:41 PM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,953,Thomas D,LEW04 PM,2:40:00 PM,3:39:19 PM,,3:39:19 PM,,,
8/18/2025 12:00:00 AM,Lewis Elementary,954,Davis R,LEW05 PM,2:40:00 PM,2:52:31 PM,,2:52:31 PM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,960,Johnson T,MAR01 PM,2:40:00 PM,3:06:11 PM,,3:06:11 PM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,961,Thomas D,MAR02 PM,2:40:00 PM,2:54:40 PM,,2:54:40 PM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,962,Moore A,MAR03 PM,2:40:00 PM,3:01:58 PM,,3:01:58 PM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,963,Wilson J,MAR04 PM,2:40:00 PM,3:08:54 PM,,3:08:54 PM,,,
8/18/2025 12:00:00 AM,Marshall Elementary,964,Moore A,MAR05 PM,2:40:00 PM,,,2:50:22 PM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,970,Anderson C,REY01 PM,2:40:00 PM,,,3:36:17 PM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,971,Anderson C,REY02 PM,2:40:00 PM,3:00:54 PM,,3:00:54 PM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,972,Miller S,REY03 PM,2:40:00 PM,2:46:54 PM,,2:46:54 PM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,973,Taylor B,REY04 PM,2:40:00 PM,3:07:47 PM,,3:07:47 PM,,,
8/18/2025 12:00:00 AM,Reynolds Elementary,974,Davis R,REY05 PM,2:40:00 PM,3:06:57 PM,,3:06:57 PM,,,
8/18/2025 12:00:00 AM,Westfield Middle School,980,Anderson C,WES01 PM,3:10:00 PM,3:25:05 PM,,3:25:05 PM,,,
8/18/2025 12:00:00 AM,Westfield Middle School,981,Davis R,WES02 PM,3:10:00 PM,3:30:49 PM,,3:30:49 PM,,,
8/18/2025 12:00:00 AM,Westfield Middle School,982,Davis R,WES03 PM,3:10:00 PM,,,3:16:54 PM,,,
8/18/2025 12:00:00 AM,Westfield Middle School,983,Miller S,WES04 PM,3:10:00 PM,3:17:02 PM,,3:17:02 PM,,,
8/18/2025 12:00:00 AM,Lakewood Middle School,990,Wilson J,LAK01 PM,3:10:00 PM,3:43:37 PM,,3:43:37 PM,,,
8/18/2025 12:00:00 AM,Lakewood Middle School,991,Brown K,LAK02 PM,3:10:00 PM,3:51:20 PM,,3:51:20 PM,,,
8/18/2025 12:00:00 AM,Lakewood Middle School,992,Davis R,LAK03 PM,3:10:00 PM,3:28:07 PM,,3:28:07 PM,,,
8/18/2025 12:00:00 AM,Lakewood Middle School,993,Miller S,LAK04 PM,3:10:00 PM,3:34:02 PM,,3:34:02 PM,,,
8/18/2025 12:00:00 AM,Riverside Middle School,1000,Williams M,RIV01 PM,3:10:00 PM,3:20:01 PM,,3:20:01 PM,,,
8/18/2025 12:00:00 AM,Riverside Middle School,1001,Anderson C,RIV02 PM,3:10:00 PM,3:22:08 PM,,3:22:08 PM,,,
8/18/2025 12:00:00 AM,Riverside Middle School,1002,Williams M,RIV03 PM,3:10:00 PM,3:35:28 PM,,3:35:28 PM,,,
8/18/2025 12:00:00 AM,Riverside Middle School,1003,Wilson J,RIV04 PM,3:10:00 PM,,,3:28:11 PM,,,
8/18/2025 12:00:00 AM,Metro High School,1010,Wilson J,MET01 PM,3:55:00 PM,4:19:15 PM,,4:19:15 PM,,,
8/18/2025 12:00:00 AM,Metro High School,1011,Anderson C,MET02 PM,3:55:00 PM,4:16:15 PM,,4:16:15 PM,,,
8/18/2025 12:00:00 AM,Metro High School,1012,Johnson T,MET03 PM,3:55:00 PM,4:18:32 PM,,4:18:32 PM,,,
8/18/2025 12:00:00 AM,Northgate High School,1020,Johnson T,NOR01 PM,3:55:00 PM,4:15:33 PM,,4:15:33 PM,,,
8/18/2025 12:00:00 AM,Northgate High School,1021,Brown K,NOR02 PM,3:55:00 PM,4:33:36 PM,,4:33:36 PM,,,
8/18/2025 12:00:00 AM,Northgate High School,1022,Brown K,NOR03 PM,3:55:00 PM,4:22:44 PM,,4:22:44 PM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,900,Brown K,AND01 PM,2:40:00 PM,3:00:02 PM,,3:00:02 PM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,901,Davis R,AND02 PM,2:40:00 PM,3:21:45 PM,,3:21:45 PM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,902,Johnson T,AND03 PM,2:40:00 PM,2:47:23 PM,,2:47:23 PM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,903,Williams M,AND04 PM,2:40:00 PM,3:00:41 PM,,3:00:41 PM,,,
8/19/2025 12:00:00 AM,Anderson Elementary,904,Thomas D,AND05 PM,2:40:00 PM,3:07:18 PM,,3:07:18 PM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,910,Thomas D,BAM01 PM,2:40:00 PM,3:30:14 PM,,3:30:14 PM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,911,Taylor B,BAM02 PM,2:40:00 PM,2:47:52 PM,,2:47:52 PM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,912,Johnson T,BAM03 PM,2:40:00 PM,2:45:03 PM,,2:45:03 PM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,913,Moore A,BAM04 PM,2:40:00 PM,3:03:41 PM,,3:03:41 PM,,,
8/19/2025 12:00:00 AM,Bammel Elementary,914,Taylor B,BAM05 PM,2:40:00 PM,2:50:56 PM,,2:50:56 PM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,920,Williams M,COO01 PM,2:40:00 PM,3:16:38 PM,,3:16:38 PM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,921,Williams M,COO02 PM,2:40:00 PM,2:54:15 PM,,2:54:15 PM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,922,Anderson C,COO03 PM,2:40:00 PM,3:06:40 PM,,3:06:40 PM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,923,Johnson T,COO04 PM,2:40:00 PM,2:57:30 PM,,2:57:30 PM,,,
8/19/2025 12:00:00 AM,Cooper Elementary,924,Anderson C,COO05 PM,2:40:00 PM,2:59:29 PM,,2:59:29 PM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,930,Johnson T,HER01 PM,2:40:00 PM,3:29:14 PM,,3:29:14 PM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,931,Anderson C,HER02 PM,2:40:00 PM,3:26:19 PM,,3:26:19 PM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,932,Thomas D,HER03 PM,2:40:00 PM,3:25:11 PM,,3:25:11 PM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,933,Davis R,HER04 PM,2:40:00 PM,3:31:09 PM,,3:31:09 PM,,,
8/19/2025 12:00:00 AM,Heritage Elementary,934,Williams M,HER05 PM,2:40:00 PM,2:45:50 PM,,2:45:50 PM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,940,Moore A,JEN01 PM,2:40:00 PM,3:14:59 PM,,3:14:59 PM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,941,Miller S,JEN02 PM,2:40:00 PM,3:03:38 PM,,3:03:38 PM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,942,Moore A,JEN03 PM,2:40:00 PM,3:21:44 PM,,3:21:44 PM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,943,Miller S,JEN04 PM,2:40:00 PM,3:00:54 PM,,3:00:54 PM,,,
8/19/2025 12:00:00 AM,Jenkins Elementary,944,Davis R,JEN05 PM,2:40:00 PM,3:05:05 PM,,3:05:05 PM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,950,Moore A,LEW01 PM,2:40:00 PM,2:47:19 PM,,2:47:19 PM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,951,Anderson C,LEW02 PM,2:40:00 PM,2:46:29 PM,,2:46:29 PM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,952,Davis R,LEW03 PM,2:40:00 PM,2:56:31 PM,,2:56:31 PM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,953,Taylor B,LEW04 PM,2:40:00 PM,,,2:45:10 PM,,,
8/19/2025 12:00:00 AM,Lewis Elementary,954,Thomas D,LEW05 PM,2:40:00 PM,3:05:26 PM,,3:05:26 PM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,960,Brown K,MAR01 PM,2:40:00 PM,3:20:45 PM,,3:20:45 PM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,961,Moore A,MAR02 PM,2:40:00 PM,3:04:25 PM,,3:04:25 PM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,962,Wilson J,MAR03 PM,2:40:00 PM,2:53:40 PM,,2:53:40 PM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,963,Miller S,MAR04 PM,2:40:00 PM,3:36:38 PM,,3:36:38 PM,,,
8/19/2025 12:00:00 AM,Marshall Elementary,964,Brown K,MAR05 PM,2:40:00 PM,,,2:59:52 PM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,970,Davis R,REY01 PM,2:40:00 PM,3:22:32 PM,,3:22:32 PM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,971,Anderson C,REY02 PM,2:40:00 PM,2:50:43 PM,,2:50:43 PM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,972,Wilson J,REY03 PM,2:40:00 PM,2:54:29 PM,,2:54:29 PM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,973,Thomas D,REY04 PM,2:40:00 PM,3:06:24 PM,,3:06:24 PM,,,
8/19/2025 12:00:00 AM,Reynolds Elementary,974,Brown K,REY05 PM,2:40:00 PM,3:25:09 PM,,3:25:09 PM,,,
8/19/2025 12:00:00 AM,Westfield Middle School,980,Williams M,WES01 PM,3:10:00 PM,3:21:48 PM,,3:21:48 PM,,,
8/19/2025 12:00:00 AM,Westfield Middle School,981,Brown K,WES02 PM,3:10:00 PM,,,3:32:12 PM,,,
8/19/2025 12:00:00 AM,Westfield Middle School,982,Wilson J,WES03 PM,3:10:00 PM,3:15:40 PM,,3:15:40 PM,,,
8/19/2025 12:00:00 AM,Westfield Middle School,983,Wilson J,WES04 PM,3:10:00 PM,3:16:19 PM,,3:16:19 PM,,,
8/19/2025 12:00:00 AM,Lakewood Middle School,990,Anderson C,LAK01 PM,3:10:00 PM,3:56:22 PM,,3:56:22 PM,,,
8/19/2025 12:00:00 AM,Lakewood Middle School,991,Moore A,LAK02 PM,3:10:00 PM,3:31:10 PM,,3:31:10 PM,,,
8/19/2025 12:00:00 AM,Lakewood Middle School,992,Miller S,LAK03 PM,3:10:00 PM,3:15:03 PM,,3:15:03 PM,,,
8/19/2025 12:00:00 AM,Lakewood Middle School,993,Moore A,LAK04 PM,3:10:00 PM,3:15:19 PM,,3:15:19 PM,,,
8/19/2025 12:00:00 AM,Riverside Middle School,1000,Anderson C,RIV01 PM,3:10:00 PM,3:18:18 PM,,3:18:18 PM,,,
8/19/2025 12:00:00 AM,Riverside Middle School,1001,Davis R,RIV02 PM,3:10:00 PM,,,3:25:58 PM,,,
8/19/2025 12:00:00 AM,Riverside Middle School,1002,Davis R,RIV03 PM,3:10:00 PM,3:18:53 PM,,3:18:53 PM,,,
8/19/2025 12:00:00 AM,Riverside Middle School,1003,Williams M,RIV04 PM,3:10:00 PM,3:24:16 PM,,3:24:16 PM,,,
8/19/2025 12:00:00 AM,Metro High School,1010,Brown K,MET01 PM,3:55:00 PM,4:03:54 PM,,4:03:54 PM,,,
8/19/2025 12:00:00 AM,Metro High School,1011,Brown K,MET02 PM,3:55:00 PM,4:23:05 PM,,4:23:05 PM,,,
8/19/2025 12:00:00 AM,Metro High School,1012,Williams M,MET03 PM,3:55:00 PM,4:05:07 PM,,4:05:07 PM,,,
8/19/2025 12:00:00 AM,Northgate High School,1020,Brown K,NOR01 PM,3:55:00 PM,,,4:10:30 PM,,,
8/19/2025 12:00:00 AM,Northgate High School,1021,Taylor B,NOR02 PM,3:55:00 PM,4:22:55 PM,,4:22:55 PM,,,
8/19/2025 12:00:00 AM,Northgate High School,1022,Thomas D,NOR03 PM,3:55:00 PM,4:23:15 PM,,4:23:15 PM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,900,Anderson C,AND01 PM,2:40:00 PM,3:38:31 PM,,3:38:31 PM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,901,Taylor B,AND02 PM,2:40:00 PM,2:57:52 PM,,2:57:52 PM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,902,Thomas D,AND03 PM,2:40:00 PM,2:48:25 PM,,2:48:25 PM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,903,Johnson T,AND04 PM,2:40:00 PM,3:06:29 PM,,3:06:29 PM,,,
8/20/2025 12:00:00 AM,Anderson Elementary,904,Johnson T,AND05 PM,2:40:00 PM,3:06:23 PM,,3:06:23 PM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,910,Davis R,BAM01 PM,2:40:00 PM,3:07:06 PM,,3:07:06 PM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,911,Brown K,BAM02 PM,2:40:00 PM,2:48:59 PM,,2:48:59 PM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,912,Davis R,BAM03 PM,2:40:00 PM,2:59:29 PM,,2:59:29 PM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,913,Taylor B,BAM04 PM,2:40:00 PM,3:35:58 PM,,3:35:58 PM,,,
8/20/2025 12:00:00 AM,Bammel Elementary,914,Brown K,BAM05 PM,2:40:00 PM,3:04:58 PM,,3:04:58 PM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,920,Moore A,COO01 PM,2:40:00 PM,3:08:32 PM,,3:08:32 PM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,921,Wilson J,COO02 PM,2:40:00 PM,3:06:22 PM,,3:06:22 PM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,922,Brown K,COO03 PM,2:40:00 PM,3:03:42 PM,,3:03:42 PM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,923,Moore A,COO04 PM,2:40:00 PM,2:51:17 PM,,2:51:17 PM,,,
8/20/2025 12:00:00 AM,Cooper Elementary,924,Miller S,COO05 PM,2:40:00 PM,2:56:52 PM,,2:56:52 PM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,930,Anderson C,HER01 PM,2:40:00 PM,3:33:18 PM,,3:33:18 PM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,931,Moore A,HER02 PM,2:40:00 PM,2:59:53 PM,,2:59:53 PM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,932,Thomas D,HER03 PM,2:40:00 PM,3:06:04 PM,,3:06:04 PM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,933,Anderson C,HER04 PM,2:40:00 PM,2:53:00 PM,,2:53:00 PM,,,
8/20/2025 12:00:00 AM,Heritage Elementary,934,Brown K,HER05 PM,2:40:00 PM,3:00:50 PM,,3:00:50 PM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,940,Wilson J,JEN01 PM,2:40:00 PM,3:02:25 PM,,3:02:25 PM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,941,Davis R,JEN02 PM,2:40:00 PM,3:02:52 PM,,3:02:52 PM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,942,Wilson J,JEN03 PM,2:40:00 PM,2:55:24 PM,,2:55:24 PM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,943,Miller S,JEN04 PM,2:40:00 PM,3:25:31 PM,,3:25:31 PM,,,
8/20/2025 12:00:00 AM,Jenkins Elementary,944,Anderson C,JEN05 PM,2:40:00 PM,2:47:13 PM,,2:47:13 PM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,950,Moore A,LEW01 PM,2:40:00 PM,2:47:47 PM,,2:47:47 PM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,951,Wilson J,LEW02 PM,2:40:00 PM,2:52:58 PM,,2:52:58 PM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,952,Moore A,LEW03 PM,2:40:00 PM,3:04:04 PM,,3:04:04 PM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,953,Williams M,LEW04 PM,2:40:00 PM,2:59:24 PM,,2:59:24 PM,,,
8/20/2025 12:00:00 AM,Lewis Elementary,954,Brown K,LEW05 PM,2:40:00 PM,3:15:19 PM,,3:15:19 PM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,960,Anderson C,MAR01 PM,2:40:00 PM,3:02:05 PM,,3:02:05 PM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,961,Moore A,MAR02 PM,2:40:00 PM,2:53:12 PM,,2:53:12 PM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,962,Johnson T,MAR03 PM,2:40:00 PM,2:47:16 PM,,2:47:16 PM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,963,Wilson J,MAR04 PM,2:40:00 PM,3:21:31 PM,,3:21:31 PM,,,
8/20/2025 12:00:00 AM,Marshall Elementary,964,Miller S,MAR05 PM,2:40:00 PM,2:55:15 PM,,2:55:15 PM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,970,Wilson J,REY01 PM,2:40:00 PM,3:00:35 PM,,3:00:35 PM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,971,Miller S,REY02 PM,2:40:00 PM,3:13:46 PM,,3:13:46 PM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,972,Anderson C,REY03 PM,2:40:00 PM,3:28:16 PM,,3:28:16 PM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,973,Brown K,REY04 PM,2:40:00 PM,3:01:05 PM,,3:01:05 PM,,,
8/20/2025 12:00:00 AM,Reynolds Elementary,974,Davis R,REY05 PM,2:40:00 PM,2:50:36 PM,,2:50:36 PM,,,
8/20/2025 12:00:00 AM,Westfield Middle School,980,Taylor B,WES01 PM,3:10:00 PM,3:22:02 PM,,3:22:02 PM,,,
8/20/2025 12:00:00 AM,Westfield Middle School,981,Wilson J,WES02 PM,3:10:00 PM,3:31:40 PM,,3:31:40 PM,,,
